country,year,suicides_no,population,gdp_for_year,gdp_per_capita,population_change,gdp_per_capita_change,15-24 years,25-34 years,35-54 years,5-14 years,55-74 years,75+ years,mean_age,female
Saint Lucia,1989,8,118566,415518112,3505,5566,0.07446504992867332,0.23572525007169004,0.16597506873808682,0.17668640250999443,0.27805610377342577,0.11571614122092337,0.027841033685879594,30.3132432569202,0.5096402003947169
Saint Lucia,1990,3,120537,483962431,4015,1971,0.12702366127023662,0.22987132581696906,0.16976530028124145,0.17817765499390228,0.27255531496552926,0.11873532608244772,0.030895077859910237,30.77781096260899,0.5095281946622199
Saint Lucia,1991,6,122496,513753818,4194,1959,0.04268001907486886,0.22697884012539185,0.17373628526645768,0.18087937565308254,0.26862101619644724,0.11716300940438872,0.032621473354231975,30.965868273249736,0.5097064393939394
Saint Lucia,1992,11,124223,566894749,4564,1727,0.08106923751095531,0.22313903222430628,0.17685935776788517,0.18412854302343368,0.2658686394629014,0.11559856065301917,0.03440586686845431,31.15143733447107,0.5102356246427795
Saint Lucia,1993,8,125846,574870405,4568,1623,8.756567425569177e-4,0.21861640417653322,0.17912369086025778,0.18809497322123866,0.2640528900402079,0.11409182651812533,0.03602021518363714,31.328528518983525,0.5109181062568536
Saint Lucia,1994,6,127557,600005564,4704,1711,0.02891156462585034,0.2137710984109065,0.1804761792767155,0.1928079211646558,0.26269824470628816,0.11279663209388743,0.037449924347546584,31.50807090163613,0.5115595380888543
Saint Lucia,1995,10,129466,640449501,4947,1909,0.049120679199514856,0.20910509322911033,0.18081967466361826,0.1981755827784901,0.2615358472494709,0.1117127276659509,0.03865107441335949,31.686620425439884,0.512010875442201
Saint Lucia,1996,7,131621,662196185,5031,2155,0.016696481812760882,0.20830262648057682,0.18011563504304023,0.2030830946429521,0.2599509196860683,0.10907833856299527,0.03946938558436724,31.75275981796218,0.5124790117078581
Saint Lucia,1997,9,133967,676949594,5053,2346,0.004353849198495943,0.2081482753215344,0.17879776362835623,0.20875290183403375,0.2575932878992588,0.10669791814402055,0.04000985317279628,31.8329140758545,0.5125142759037673
Saint Lucia,1998,8,136400,737554872,5407,2433,0.06547068614758646,0.20865102639296187,0.17709677419354838,0.21480938416422288,0.2544428152492669,0.10483137829912023,0.040168621700879766,31.92514662756598,0.5122653958944281
Saint Lucia,1999,8,138813,775934813,5590,2413,0.032737030411449014,0.20968497186862903,0.17524295274938226,0.2208294612176093,0.25071859263901797,0.10343411640120162,0.040089905124159844,32.02635920266834,0.5120197676010172
Saint Lucia,2000,14,141100,784159229,5557,2287,-0.005938456001439625,0.21123316796598157,0.17344436569808647,0.22651311126860382,0.24640680368532955,0.10266477675407512,0.03973777462792346,32.13607370659107,0.5118710134656272
Saint Lucia,2001,7,143166,743808076,5195,2066,-0.06968238691049086,0.21317910677116075,0.17242920805219117,0.2315703449142953,0.24159367447578337,0.10166519983795035,0.039562465948619084,32.244108237989465,0.5117066901359262
Saint Lucia,2002,12,145168,748346606,5155,2002,-0.007759456838021339,0.21542626474154083,0.17156673647084758,0.2362848561666483,0.23622285903229362,0.1014548660861898,0.03904441750247988,32.36391629009148,0.5117587898159374
Saint Lucia,2003,10,147127,823837141,5599,1959,0.07929987497767459,0.2176894791574626,0.17101551720622318,0.24087353103101403,0.23038599305362034,0.1019867189570915,0.03804876059458835,32.490705309018736,0.5119318683858164
Saint Lucia,2004,8,149121,893107211,5989,1994,0.06511938554015695,0.21958677852213973,0.17100207214275656,0.24548520999725054,0.2240462443250783,0.10301030706607386,0.036869387946701,32.638662562616936,0.5119869099590265
Saint Lucia,2005,4,151169,951207366,6292,2048,0.048156389065479976,0.22083892861631685,0.17162910385065722,0.2503158716403495,0.21720061652852105,0.10428725466200081,0.035728224702154546,32.817442729660186,0.5119303560915267
Saint Lucia,2006,2,153460,1134193630,7391,2291,0.1486943580029766,0.21444676137104132,0.17200573439332725,0.25857552456666233,0.20980059950475693,0.10858855727876972,0.03658282288544246,33.35080802815066,0.5117880881011339
Saint Lucia,2008,0,157876,1282215407,8122,4416,0.09000246244767299,0.20196863361118852,0.17177405052066178,0.2745255770351415,0.19469710405634802,0.11825736654082951,0.03877726823583065,34.47601282018799,0.5109706351820416
Saint Lucia,2009,13,159820,1262973407,7902,1944,-0.027841052898000505,0.19705919159053936,0.17062320110123888,0.281573019647103,0.18672256288324365,0.12402703040921036,0.03999499436866475,35.0592228757352,0.5105806532348892
Saint Lucia,2010,4,161503,1381968259,8557,1683,0.07654551828912001,0.1933276781236262,0.1682012098846461,0.28772220949456045,0.17897500356030538,0.13040005448815192,0.04137384444870993,35.6426196417404,0.5103744202894064
Saint Lucia,2011,8,162892,1437684815,8826,1389,0.03047813278948561,0.1942514058394519,0.16829555779289346,0.2905667558873364,0.1719175895685485,0.13295926135107924,0.042009429560690516,35.94172826167031,0.5103504162267024
Saint Lucia,2012,10,163940,1436803333,8764,1048,-0.007074395253308992,0.1952970598999634,0.167933390264731,0.29313163352446014,0.16501158960595338,0.13596437721117482,0.04266194949371721,36.24893253629376,0.5104855434915213
Saint Lucia,2013,14,164790,1489928889,9041,850,0.030638203738524498,0.19611626919109168,0.1673341828994478,0.29557011954608897,0.15821348382790218,0.1395412342981977,0.04322471023727168,36.56942168820923,0.5106863280538868
Saint Lucia,2014,14,165596,1551921037,9372,806,0.035317968416559965,0.19602526631078046,0.1669243218435228,0.29789366892920116,0.1516522138215899,0.14375347230609434,0.043751056788811325,36.912787748496335,0.5109785260513539
Saint Vincent and Grenadines,1985,2,89800,145641704,1622,NA,NA,0.267260579064588,0.20601336302895323,0.15033407572383073,0.2795100222717149,0.0779510022271715,0.01893095768374165,27.761692650334076,0.5111358574610245
Saint Vincent and Grenadines,1986,0,90800,160846667,1771,1000,0.08413325804630152,0.2687224669603524,0.20594713656387664,0.1486784140969163,0.28083700440528636,0.07709251101321586,0.018722466960352423,27.65418502202643,0.5110132158590308
Saint Vincent and Grenadines,1987,0,92036,175580630,1908,1236,0.07180293501048218,0.25875744273979745,0.16347950801860142,0.15801425529140772,0.2965252727193707,0.09662523360424181,0.026598287626580903,28.69692294319614,0.5086922508583598
Saint Vincent and Grenadines,1990,5,94141,240365259,2553,2105,0.2526439482961222,0.23991672066368533,0.1788487481543642,0.16310640422345205,0.29140332055108825,0.09939346299699386,0.02733134341041629,29.201357538160842,0.5037337610605368
Saint Vincent and Grenadines,1995,7,95974,316008481,3293,1833,0.2247191011235955,0.23454268864484132,0.18336216058515847,0.1861858419988747,0.2612686769333361,0.10459082668222644,0.030049805155562964,30.53540542230187,0.49965615687582055
Saint Vincent and Grenadines,1996,8,96095,331489704,3450,121,0.0455072463768116,0.2324574639679484,0.18268380248712213,0.19449503095894688,0.25546594515843696,0.10403246787033664,0.030865289557209012,30.822259222644256,0.49901659815807275
Saint Vincent and Grenadines,1997,3,96255,347770000,3613,160,0.04511486299474121,0.23028414108358009,0.18075944106799646,0.20399979221858605,0.2501064879746507,0.1034231987948678,0.03142693886031894,31.10331930808789,0.49839488857721675
Saint Vincent and Grenadines,1998,10,96449,373619852,3874,194,0.06737222509034589,0.22809982477786186,0.17802154506526766,0.214102790075584,0.24529025702702983,0.10274860288857324,0.031736980165683416,31.366473473027195,0.4977241858391481
Saint Vincent and Grenadines,1999,6,96685,390719148,4041,236,0.04132640435535759,0.22588819361845167,0.17502197859026736,0.22370584889072762,0.2409991208563893,0.10243574494492425,0.0319491130992398,31.619175673579146,0.4970884832186999
Saint Vincent and Grenadines,2000,5,96956,396270000,4087,271,0.011255199412772204,0.223689096084822,0.17224307933495606,0.23223936631049136,0.23710755394199431,0.10270638227649656,0.03201452205123974,31.86007054746483,0.4965963942406865
Saint Vincent and Grenadines,2001,8,97341,430040370,4418,385,0.07492077863286555,0.22156131537584367,0.17227067730966397,0.23940580022806424,0.2323995027788907,0.10211524434719182,0.03224745996034559,32.075127644055435,0.49613215397417326
Saint Vincent and Grenadines,2002,7,97799,461883444,4723,458,0.0645775989836968,0.21907176964999642,0.17276250268407653,0.2456364584504954,0.22805959161136616,0.10218918393848608,0.032280493665579404,32.28468593748402,0.4957412652481109
Saint Vincent and Grenadines,2003,4,98292,481806296,4902,493,0.03651570787433701,0.21637569690310504,0.17343222235787245,0.25122085215480405,0.22393480649493347,0.10282627273837139,0.032210149350913604,32.49633744353559,0.4955133683310951
Saint Vincent and Grenadines,2004,4,98740,521975111,5286,448,0.07264472190692395,0.213682398217541,0.17395179258659105,0.25654243467692933,0.21987036661940448,0.10400040510431437,0.03195260279521977,32.71131253797853,0.49524002430625885
Saint Vincent and Grenadines,2005,8,99118,550728667,5556,378,0.04859611231101512,0.21118263080368854,0.17412578946306423,0.2617082669141831,0.21572267398454367,0.10572247220484675,0.03153816662967372,32.93422990778667,0.4950866643798301
Saint Vincent and Grenadines,2006,6,99463,610930037,6142,345,0.09540866167372192,0.20905261252928226,0.17481877683158561,0.2654253340438153,0.21248102309401487,0.10679348099293204,0.031428772508369944,33.107587746197076,0.4949880860219378
Saint Vincent and Grenadines,2007,11,99689,651833333,6539,226,0.060712647193760516,0.20710409373150498,0.175455667124758,0.26892636098265604,0.2089799275747575,0.10853755178605463,0.030996398800268835,33.28687217245634,0.4949593234960728
Saint Vincent and Grenadines,2008,4,99826,695428852,6966,137,0.0612977318403675,0.20554765291607396,0.17588604171257988,0.27207340772944927,0.20515697313325185,0.11081281429687656,0.030523110211768477,33.47970468615391,0.4949812674052852
Saint Vincent and Grenadines,2009,1,99927,674922481,6754,101,-0.03138880663310631,0.20445925525633712,0.1759984788895894,0.27484063366257366,0.20114683719114954,0.11353287900167122,0.030021915998679035,33.67993635353808,0.4950313729022186
Saint Vincent and Grenadines,2010,5,100050,681225963,6809,123,0.008077544426494346,0.20378810594702648,0.1757721139430285,0.2770214892553723,0.19706146926536733,0.11675162418790605,0.02960519740129935,33.89080459770115,0.4950724637681159
Saint Vincent and Grenadines,2011,5,100037,676129407,6759,-13,-0.007397544015386891,0.2014254725751472,0.17600487819506783,0.2790767416056059,0.19264871997360977,0.11995561642192389,0.0308885712286454,34.21623999120326,0.49515679198696483
Saint Vincent and Grenadines,2012,10,100167,692933741,6918,130,0.02298352124891587,0.1990376071959827,0.17568660337236813,0.2805614623578624,0.18891451276368465,0.12358361536234488,0.03221619894775724,34.537073087943135,0.4952329609552048
Saint Vincent and Grenadines,2013,0,100398,721207148,7183,231,0.03689266323263261,0.19655770035259668,0.17487400147413296,0.2815593936134186,0.18596984003665412,0.1277017470467539,0.03333731747644375,34.84153070778302,0.495338552560808
Saint Vincent and Grenadines,2014,2,100676,725185185,7203,278,0.0027766208524226017,0.1939290396916842,0.1736461520123962,0.28189439389725457,0.18365846875124162,0.13279232389050022,0.0340796217569232,35.13806666931543,0.49541102149469585
Saint Vincent and Grenadines,2015,3,100948,756666667,7496,272,0.039087513340448236,0.19116772992035502,0.1722074731544954,0.2816103340333637,0.18164797717636802,0.13898244640805166,0.034384039307366165,35.43502595395649,0.49558188374212464
San Marino,1999,2,25192,1215640315,48255,NA,NA,0.11876786281359161,0.17731819625277867,0.3195061924420451,0.10066687837408701,0.20959034614163227,0.07415052397586536,43.00551762464275,0.5138536043188314
San Marino,2000,1,25369,1101897918,43435,177,-0.11097041556348566,0.11222357995979344,0.17162678860026015,0.3275257203673775,0.1003587055067208,0.21151799440261737,0.07674721116323072,43.40770231384761,0.514801529425677
San Marino,2005,1,28264,1958711603,69301,2895,0.3732413673684362,0.09782762524766488,0.15974384375884518,0.3413883385225021,0.10469148032833286,0.2138763090857628,0.08247240305689216,44.07037220492499,0.511675629776394
Serbia,1998,1460,7179002,18284194680,2547,NA,NA,0.14264601124223117,0.13403701517286107,0.303671178807305,0.12560979924507612,0.24886063550337498,0.045175360029151686,41.81117862900721,0.5142855511114219
Serbia,1999,1571,7162831,18409364147,2570,-16171,0.00894941634241245,0.143170067812573,0.1343908574696234,0.30542281396838766,0.12362974918715798,0.2455237321667927,0.04786277939546529,41.90283004024526,0.514794918377943
Serbia,2000,1543,7149140,6540247190,915,-13691,-1.8087431693989071,0.1432110715414721,0.13531543654201764,0.308113703186677,0.121786116931547,0.2411157146174225,0.05045795718086371,41.96811015031179,0.5149932719180209
Serbia,2001,1442,7142410,12267175481,1718,-6730,0.46740395809080326,0.14253606275752861,0.13668355639063004,0.31017261680581204,0.11999605175283973,0.2373411775577151,0.05327053473547444,42.06412821442622,0.5150620028813804
Serbia,2002,1446,7138113,16116843146,2258,-4297,0.2391496899911426,0.14170341657522093,0.138213418588358,0.30982165734837763,0.11805178763631229,0.23585448983505866,0.056355230016672475,42.22369973689125,0.5150023542636548
Serbia,2003,1378,7111975,21188704081,2979,-26138,0.24202752601544142,0.14090685076930107,0.1397625835298915,0.3078928145838533,0.11593094745130572,0.23598030083064128,0.059526502835007156,42.42397294703652,0.5150633965951793
Serbia,2004,1345,7086364,24861483281,3508,-25611,0.1507981755986317,0.13987413008984578,0.14146860082265036,0.30533966361310255,0.11378289345565652,0.23673889740916498,0.06279581460957975,42.64532699703261,0.5151502237254536
Serbia,2005,1437,7058982,26252007830,3719,-27382,0.05673568163484808,0.1384490001532799,0.14320648501441144,0.302175016170887,0.11201317697084368,0.2381249874273656,0.06603133426321246,42.87396964604812,0.5152371829252433
Serbia,2006,1443,7031811,30607991862,4353,-27171,0.1456466804502642,0.13686644877116294,0.1446765278532088,0.29940281386971296,0.11061944071022387,0.23931089729231914,0.06912387150337232,43.08768324404623,0.5152972683708364
Serbia,2007,1353,7009610,40289556656,5748,-22201,0.24269311064718163,0.13508226563246742,0.14582494603836732,0.2963647050263852,0.10996175250834211,0.24112468454022407,0.07164164625421386,43.27506737179387,0.5153272435984313
Serbia,2008,1289,6988532,49259526053,7049,-21078,0.18456518655128387,0.13280256855087735,0.14674269217054453,0.29250792584193647,0.10963847629230287,0.2438054229414704,0.07450291420286835,43.497673760383435,0.5152993504215191
Serbia,2009,1373,6968240,42616653300,6116,-20292,-0.1525506867233486,0.13036534332916203,0.14750066013799754,0.28916756598509813,0.10941615099365119,0.24657847605708186,0.07697180349700929,43.7092328909452,0.5152137412029436
Serbia,2010,1207,6944871,39460357731,5682,-23369,-0.07638155579021472,0.12828200840591567,0.14779280997444014,0.2866992057879837,0.10881339624594899,0.2493539476831175,0.07905863190259402,43.9170130013934,0.5151122317462772
Serbia,2011,1256,6900027,46466728667,6734,-44844,0.1562221562221562,0.12400052927329125,0.14284190482153186,0.2874600345766763,0.10267800401360748,0.2634307083146196,0.07958881900027348,44.61579498167181,0.5144347985884693
Serbia,2012,1243,6867174,40742313861,5933,-32853,-0.13500758469576943,0.12197084273676478,0.14212061613700191,0.2870064163220562,0.10223230108921079,0.26524083997289133,0.08142898374207498,44.802765300544294,0.5143524832776918
Serbia,2013,1197,6832840,45519650911,6662,-34334,0.10942659861903332,0.11951545770133648,0.14152577844644393,0.28715892659567616,0.10188369696934217,0.2667725279678728,0.08314361231932842,44.98449253897354,0.5144389448604094
Serbia,2014,1134,6801810,44210806366,6500,-31030,-0.024923076923076923,0.11714161377633306,0.14056038025172712,0.2872044352900184,0.10209752992218248,0.26840723278068634,0.08458880797905263,45.14133737931521,0.5144110170675159
Serbia,2015,1062,6766406,37160332465,5492,-35404,-0.18353969410050983,0.1150111299854014,0.1392949225925846,0.28720076802958616,0.10242231991399865,0.2702682930938522,0.08580256638457698,45.28798523174636,0.5143866625798097
Seychelles,1985,8,57300,168887539,2947,NA,NA,0.26527050610820246,0.16404886561954624,0.16055846422338568,0.27225130890052357,0.1099476439790576,0.027923211169284468,29.694589877835952,0.5008726003490401
Seychelles,1986,1,57400,207850624,3621,100,0.18613642640154654,0.2613240418118467,0.17421602787456447,0.156794425087108,0.2735191637630662,0.10801393728222997,0.02613240418118467,29.486062717770032,0.5034843205574913
Seychelles,1987,3,58300,249267040,4276,900,0.15318054256314312,0.2538593481989708,0.18181818181818182,0.1595197255574614,0.26758147512864494,0.10806174957118353,0.029159519725557463,29.888507718696395,0.5042881646655232
Seychelles,2001,6,75363,622262057,8257,17063,0.4821363691413346,0.21077982564388362,0.18591351193556518,0.25886708331674696,0.20652044106524423,0.1030346456483951,0.03488449239016494,33.169658851160385,0.5037617929222563
Seychelles,2002,5,76904,697518248,9070,1541,0.0896361631753032,0.20881878705919069,0.1899641110995527,0.26920576302923127,0.19819515239779464,0.09922760844689484,0.0345885779673359,33.361333610735464,0.5042390512847186
Seychelles,2003,8,78402,705704816,9001,1498,-0.007665814909454505,0.20523711129818117,0.1937960766306982,0.280286217188337,0.19037779648478356,0.09600520394887886,0.0342975944491212,33.59091604806,0.5043748883957042
Seychelles,2004,6,79735,839319927,10526,1333,0.1448793463803914,0.20021320624568884,0.19721577726218098,0.2915658117514266,0.18316924813444535,0.09392362199786794,0.03391233460839029,33.86047532451245,0.5036307769486423
Seychelles,2005,5,80900,919103255,11361,1165,0.0734970513159053,0.19410383189122374,0.19991347342398022,0.302398022249691,0.17667490729295426,0.09352286773794809,0.03338689740420272,34.17101359703337,0.5017676143386898
Seychelles,2006,8,81691,1016418229,12442,791,0.0868831377592027,0.18954352376638797,0.1978675741513753,0.30723090670942943,0.17403385929906598,0.09709759949076398,0.034226536582977314,34.51322667123674,0.49807200303583016
Seychelles,2007,6,82331,1033561654,12554,640,0.008921459295841963,0.1859688331248254,0.19533347098905637,0.311474414254655,0.1709198236387266,0.10154133922823724,0.034762118764499396,34.859894814832806,0.49331357568837986
Seychelles,2008,4,82900,967199594,11667,569,-0.07602639924573584,0.1832931242460796,0.19220747889022918,0.3155729794933655,0.16726176115802172,0.10653799758745476,0.03512665862484922,35.216224366706875,0.4884921592279855
Seychelles,2009,4,83429,847397850,10157,529,-0.1486659446687014,0.18124393196610292,0.18855553824209806,0.31976890529671936,0.163216627311846,0.11184360354313248,0.03537139364010116,35.57971448776804,0.4850591520933968
Seychelles,2010,6,83885,969936525,11563,456,0.12159474184900113,0.17960302795493832,0.18480061989628657,0.3239434940692615,0.15865768611789952,0.11751803063718186,0.035477141324432256,35.95434225427669,0.4839482625022352
Seychelles,2011,5,80717,1065826670,13204,-3168,0.12428052105422599,0.16928280287919523,0.17001375174994116,0.33363479812183305,0.15958224413692282,0.1309513485387217,0.03653505457338603,36.712774260688576,0.5072041825142163
Seychelles,2012,3,81224,1059498884,13044,507,-0.012266176019625881,0.1649143110410716,0.17156259233724022,0.33149069240618534,0.15524967989756722,0.1400201910765291,0.03676253324140648,37.14086969368659,0.5103540825371812
Seychelles,2013,9,82541,1328091524,16090,1317,0.18931013051584836,0.1554984795434996,0.1758398856325947,0.3359300226554076,0.15116124108019044,0.14506729988732872,0.036503071200978905,37.54576513490265,0.5037859972619668
Seychelles,2014,4,83845,1342997306,16018,1304,-0.004494943188912474,0.14555429661876082,0.17948595622875543,0.3391019142465263,0.1473194585246586,0.1520901663784364,0.03644820800286242,38.01240384041982,0.5059454946627706
Seychelles,2015,7,85949,1375604279,16005,2104,-8.122461730709153e-4,0.143689862592933,0.17183445997044758,0.3377933425636133,0.1465403902314163,0.16406240910307276,0.036079535538517025,38.42575248112252,0.5058581251672504
Singapore,1985,324,2350500,19138296376,8142,NA,NA,0.22182514358647096,0.2328015315890236,0.24577749415018083,0.1771112529249096,0.10529674537332483,0.017187832376090194,32.55690278664114,0.49151244416081685
Singapore,1986,326,2379300,18569292305,7805,28800,-0.04317745035233825,0.21283570798133905,0.23582566301012903,0.25314168032614637,0.17316017316017315,0.1068801748413399,0.018156600680872527,32.944983818770226,0.4917412684402976
Singapore,1987,301,2407800,20897630201,8679,28500,0.10070284594999424,0.20504194700556524,0.23710441066533766,0.26127585347620236,0.16899244123266052,0.10848077082814188,0.019104576792092366,33.33644820998422,0.4917767256416646
Singapore,1988,366,2393400,25337226971,10586,-14400,0.1801435858681277,0.19695830199715886,0.2361076293139467,0.264644438873569,0.168170803041698,0.111807470543996,0.022311356229631485,33.77705356396758,0.49431770702765937
Singapore,1989,394,2431100,30423573842,12514,37700,0.15406744446220233,0.1898317633992843,0.2350376372835342,0.2740734646867673,0.16424663732466785,0.1136522561803299,0.02315824112541648,34.17938381802476,0.49442639134548144
Singapore,1990,354,2511800,36152027893,14393,80700,0.13054957270895573,0.1840512779679911,0.23461262839398042,0.2821084481248507,0.1608806433633251,0.11465881041484195,0.02368819173501075,34.48940998487141,0.4942670594792579
Singapore,1991,296,2559300,45474442836,17768,47500,0.18994822152183702,0.17692337748603135,0.23201656703004728,0.2926581487125386,0.15898878599617083,0.11530496620169578,0.024108154573516196,34.802485054507095,0.49505724221466807
Singapore,1992,277,2604000,52156414979,20029,44700,0.11288631484347696,0.17208141321044546,0.22753456221198157,0.30414746543778803,0.15622119815668203,0.11536098310291859,0.024654377880184333,35.11059907834101,0.49604454685099847
Singapore,1993,270,2655800,60644572348,22835,51800,0.12288154149332166,0.16642819489419383,0.22196701558852322,0.3132012952782589,0.15705248889223586,0.11638677611265909,0.024964229234129075,35.33925747420739,0.4970630318548083
Singapore,1994,316,2712200,73777792327,27202,56400,0.16053966620101462,0.1619349605486321,0.21484403805029129,0.320219747806209,0.15883784381682767,0.11909151242533736,0.025071897352702602,35.55434702455572,0.49793525551213036
Singapore,1995,364,2765300,87890009877,31783,53100,0.14413365635717207,0.15813835750189853,0.20822333923986547,0.3270892850685278,0.15918706831085236,0.12204824069721187,0.025313709181643943,35.805156764184716,0.49882472064513794
Singapore,1996,239,2823100,96403758865,34148,57800,0.06925735035726836,0.15376713541851156,0.20282667989090009,0.33342779214338847,0.15996599482838014,0.12472105132655592,0.025291346392263825,36.02068647940208,0.49927384789770113
Singapore,1997,303,2880000,100163995151,34779,56900,0.01814313234998131,0.149375,0.1984375,0.34065972222222224,0.1603125,0.12579861111111112,0.025416666666666667,36.2107638888889,0.5
Singapore,1998,328,2940200,85707636233,29150,60200,-0.19310463121783877,0.14471804639140196,0.1947826678457248,0.347969525882593,0.16053329705462213,0.12641997143051492,0.02557649139514319,36.39310251003332,0.500748248418475
Singapore,1999,277,2997100,86283126844,28789,56900,-0.012539511619021153,0.1406693136698809,0.18921624236762202,0.3545427246338127,0.16158953655200026,0.128123853057956,0.025858329718728104,36.58619999332688,0.5013179406759868
Singapore,2000,309,3047600,95833932715,31446,50500,0.08449405329771673,0.13896180601128758,0.1829308308176926,0.3622194513715711,0.16140569628560178,0.12823205145032157,0.026250164063525396,36.7474406090038,0.5020015750098438
Singapore,2001,305,3103000,89286208629,28774,55400,-0.0928616111767568,0.13712536255236868,0.17708669029970997,0.36712858524009023,0.16148888172736062,0.12977763454721236,0.027392845633258136,36.95472123751208,0.5026748308088946
Singapore,2002,321,3165200,91941192896,29048,62200,0.009432663178187826,0.13458865158599773,0.17439656261847591,0.3660432200176924,0.16141160116264375,0.13487299380765827,0.02868697080753191,37.21486793883483,0.5034752938202958
Singapore,2003,320,3226200,97001377569,30067,61000,0.03389097681843882,0.13508152005455334,0.17060318641125782,0.36544541565928956,0.15901060070671377,0.13997892257144628,0.029880354596739198,37.49333581303081,0.5040605046184365
Singapore,2004,335,3281400,114188557567,34799,55200,0.13598091899192505,0.13680136527092096,0.16791613335771316,0.36450905101481074,0.15362345340403485,0.14576095568964467,0.0313890412628756,37.85518376302798,0.5050588163588712
Singapore,2005,359,3342400,127417688056,38122,61000,0.08716751482083836,0.13744614648157014,0.16610818573480135,0.36201531833413114,0.15105911919578746,0.15093944471038775,0.03243178554332216,38.10121469602681,0.505026328386788
Singapore,2006,372,3411900,147797218201,43318,69500,0.11995013620204072,0.13839796008089333,0.16413142237462996,0.36097189249391837,0.14701485975556142,0.15598346962103227,0.03350039567396465,38.3922447902928,0.505612708461561
Singapore,2007,328,3389600,179981288567,53098,-22300,0.18418772835135033,0.1403705451970734,0.16196601368893085,0.3592754307292896,0.14305522775548737,0.16190700967665803,0.03342577295256077,38.62948430493274,0.5053988671229643
Singapore,2008,319,3448900,192225881688,55735,59300,0.04731317843365928,0.14158137377134739,0.16034097828293079,0.35715735451883207,0.1384209458088086,0.16790860854185394,0.0345907390762272,38.95241961205022,0.5059584215257038
Singapore,2009,349,3536100,192408387762,54413,87200,-0.024295664638964952,0.14267130454455473,0.1616470122451288,0.3535533497355844,0.13294307287689827,0.1734679449110602,0.03571731568677356,39.25355617770991,0.5068012782443936
Singapore,2010,296,3576800,236421782178,66099,40700,0.17679541294119427,0.14280921494072915,0.1596958174904943,0.35109595168866026,0.12860657571013195,0.1802728696041154,0.03751957056586893,39.6393424289868,0.5073808991277119
Singapore,2011,308,3600900,275966926379,76638,24100,0.13751663665544508,0.14324196728595628,0.15554444722152796,0.3484962092810131,0.12457996611958122,0.1892026993251687,0.038934710766752756,40.06692771251632,0.5079008025771335
Singapore,2012,392,3631600,290673681684,80040,30700,0.04250374812593703,0.14412380218085694,0.1514483974005948,0.3453298821456107,0.12104857363145721,0.198011895583214,0.04003744905826633,40.450214781363584,0.5083985020376693
Singapore,2013,357,3661456,304454327499,83151,29856,0.03741386152902551,0.14255394575272787,0.15089215874777684,0.34068632806184207,0.11797164843712446,0.20614367617690885,0.041752242823619896,40.83672451614877,0.5089428904785419
Singapore,2014,355,3689370,311539499645,84442,27914,0.015288600459486984,0.1385751496868029,0.15123069792403582,0.33666669377156533,0.11562570303330921,0.2135613939507287,0.044340361633558034,41.26510352716046,0.5094333178835411
Singapore,2015,329,3719115,304097759674,81766,29745,-0.032727539564122006,0.136330551757609,0.15101684137220817,0.33242478385314783,0.11261819008016692,0.2206471163166506,0.04696251662021744,41.67628992381252,0.5098898528278905
Slovakia,1992,796,4909228,15431288006,3143,NA,NA,0.16336499343684996,0.1593814750506597,0.2824230204830576,0.17484602467027402,0.17494176273744058,0.04504272362171812,37.7060863744768,0.5142698607601847
Slovakia,1993,738,4935260,16452201101,3334,26032,0.05728854229154169,0.16694804326418466,0.15560517581647168,0.2871303639524564,0.1707314305629288,0.17663101842658746,0.042953967977371,37.76740029907239,0.5146470500034446
Slovakia,1994,691,4974858,20079363626,4036,39598,0.17393458870168485,0.17793734012106477,0.15372760388336712,0.2848646132211211,0.17457302298879687,0.17104206793440135,0.03785535185124882,37.070652066852965,0.5147409232585131
Slovakia,1995,735,5005232,25733043137,5141,30374,0.2149387278739545,0.1805928276651312,0.1520670770106161,0.2879408986436593,0.17029260581727282,0.17035394163547263,0.03875264922784798,37.2011167514313,0.514761353719468
Slovakia,1996,672,5032436,27821913815,5529,27204,0.07017543859649122,0.18221871077943166,0.15086331947390885,0.29071725899743184,0.16678463471765959,0.1692917704268867,0.04012430560468131,37.33492785601248,0.5148355587631914
Slovakia,1997,630,5058389,27660149541,5468,25953,-0.01115581565471836,0.18288411587167377,0.15067900076486804,0.29324395573373263,0.16311873207062566,0.16795386831657272,0.04212032724252721,37.50244692529578,0.5148989134682999
Slovakia,1998,673,5081100,29828899206,5871,22711,0.0686424799863737,0.18267697939422567,0.15162071205054023,0.29593985554309105,0.15917813071972603,0.1667158686111275,0.043868453681289485,37.676585778669974,0.5150065930605577
Slovakia,1999,692,5098200,30415095887,5966,17100,0.01592356687898089,0.18153465929151466,0.15319132242752345,0.2988505747126437,0.15479973323918245,0.1662155270487623,0.045408183280373465,37.886410890118086,0.5151622141147856
Slovakia,2000,729,5111813,29114875622,5696,13613,-0.047401685393258425,0.17997724095149803,0.1556432130831077,0.30182324744664957,0.1495594615843733,0.16627681802914152,0.04672001890522991,38.12567674130489,0.5153183420442023
Slovakia,2001,692,5100256,30703017450,6020,-11557,0.053820598006644516,0.1796896077373371,0.15749425126895591,0.30338535947999473,0.14616658457928386,0.16628851571372102,0.046975681220707353,38.234313140360015,0.5158337150135209
Slovakia,2002,717,5107584,35083608131,6869,7328,0.12359877711457272,0.1772573882289552,0.16139254880585419,0.30394331253289225,0.14097193506753877,0.16810981473824024,0.04832500062651931,38.50885565465003,0.5159321902488535
