country_year,suicides_no,population,gdp_for_year,country,year,15-24 years,25-34 years,35-54 years,5-14 years,55-74 years,75+ years,female
Slovakia1994,691,4974858,20079363626,Slovakia,1994,0.17793734012106477,0.15372760388336712,0.2848646132211211,0.17457302298879687,0.17104206793440135,0.03785535185124882,0.5147409232585131
Slovakia1995,735,5005232,25733043137,Slovakia,1995,0.1805928276651312,0.1520670770106161,0.2879408986436593,0.17029260581727282,0.17035394163547263,0.03875264922784798,0.514761353719468
Slovakia1996,672,5032436,27821913815,Slovakia,1996,0.18221871077943166,0.15086331947390885,0.29071725899743184,0.16678463471765959,0.1692917704268867,0.04012430560468131,0.5148355587631914
Slovakia1997,630,5058389,27660149541,Slovakia,1997,0.18288411587167377,0.15067900076486804,0.29324395573373263,0.16311873207062566,0.16795386831657272,0.04212032724252721,0.5148989134682999
Slovakia1998,673,5081100,29828899206,Slovakia,1998,0.18267697939422567,0.15162071205054023,0.29593985554309105,0.15917813071972603,0.1667158686111275,0.043868453681289485,0.5150065930605577
Slovakia1999,692,5098200,30415095887,Slovakia,1999,0.18153465929151466,0.15319132242752345,0.2988505747126437,0.15479973323918245,0.1662155270487623,0.045408183280373465,0.5151622141147856
Slovakia2000,729,5111813,29114875622,Slovakia,2000,0.17997724095149803,0.1556432130831077,0.30182324744664957,0.1495594615843733,0.16627681802914152,0.04672001890522991,0.5153183420442023
Slovakia2001,692,5100256,30703017450,Slovakia,2001,0.1796896077373371,0.15749425126895591,0.30338535947999473,0.14616658457928386,0.16628851571372102,0.046975681220707353,0.5158337150135209
Slovakia2002,717,5107584,35083608131,Slovakia,2002,0.1772573882289552,0.16139254880585419,0.30394331253289225,0.14097193506753877,0.16810981473824024,0.04832500062651931,0.5159321902488535
Slovakia2003,753,5113982,46731767494,Slovakia,2003,0.17452055951702608,0.16586292247411116,0.3032083413668644,0.13594181598605548,0.17111773174015865,0.04934862891578422,0.5160145264492523
Slovakia2004,676,5121210,57240535138,Slovakia,2004,0.17126460348238015,0.1702564433014854,0.302516592758352,0.13093839151294323,0.17437148642605946,0.05065248251877974,0.5160745214509852
Slovakia2005,679,5126946,62697540107,Slovakia,2005,0.16812855060302956,0.17397140519911855,0.3017576155473453,0.12609534018887658,0.17830224855108676,0.05174483991054324,0.5160409335304097
Slovakia2006,0,5129369,70596729394,Slovakia,2006,0.16545426932630505,0.17692702552692155,0.3006131943324803,0.12103613524392572,0.18319348832185792,0.05277588724850951,0.5160203915920263
Slovakia2007,0,5132660,86304245825,Slovakia,2007,0.1625564522099652,0.1791223264350259,0.2998780359501701,0.11610938577657588,0.1885534985757872,0.053780301052475714,0.5158338950953307
Slovakia2008,591,5137067,100324627215,Slovakia,2008,0.15932671308355525,0.18024351249458107,0.30006499817892196,0.11170751714937727,0.1940492502823109,0.05460800881125358,0.51559401502842
Slovakia2009,601,5141744,88945625174,Slovakia,2009,0.15539882965779706,0.18021375626635633,0.3011330396845895,0.1083850148898895,0.19968652659486744,0.05518283290650021,0.5154305620816595
Slovakia2010,631,5147562,89501012916,Slovakia,2010,0.15036477462534692,0.17954693891982262,0.30229864157051434,0.1064162024663326,0.20565658072695384,0.05571686169102966,0.5153616411031087
Slovakia2012,571,5116922,93413992956,Slovakia,2012,0.14002714913379566,0.17335949228852815,0.30372165141465907,0.10571120685443319,0.21981515450108483,0.057365345807499114,0.514370357804946
Slovakia2013,616,5122209,98478349315,Slovakia,2013,0.1354528876115754,0.17047976761588604,0.3055205283501708,0.10527157326067718,0.22518975699742044,0.058085486164270145,0.5142150583859425
Slovakia2014,554,5129686,100948236941,Slovakia,2014,0.13070858528182816,0.16747535814082967,0.3077671810711221,0.10548189499318282,0.22957370100236155,0.0589932795106757,0.5140377013329861
Slovenia1995,564,1884000,21273055398,Slovenia,1995,0.1567940552016985,0.15780254777070063,0.30180467091295116,0.13657112526539278,0.20222929936305734,0.04479830148619957,0.516932059447983
Slovenia1996,607,1893100,21480023017,Slovenia,1996,0.15736094236965822,0.15915693835507896,0.30072368073530187,0.13543922666525804,0.20194390153716127,0.0453753103375416,0.5147641434683852
Slovenia1997,593,1883900,20749140606,Slovenia,1997,0.15690854079303573,0.15510377408567333,0.3054833059079569,0.12957163331387017,0.2055841605180742,0.04734858538138967,0.5170125802855778
Slovenia1998,612,1880300,22125435372,Slovenia,1998,0.15587938094984843,0.1540711588576291,0.30723820666914853,0.12572461841195554,0.20757325958623624,0.04951337552518215,0.5171515183747274
Slovenia1999,590,1884400,22689994990,Slovenia,1999,0.15458501379749523,0.15331139885374656,0.3091169603056676,0.12200169815325833,0.20929738908936532,0.05168753980046699,0.5170345998726386
Slovenia2000,588,1886483,20342201356,Slovenia,2000,0.15304458084170386,0.15249223025068342,0.31407015064540733,0.11830056247525157,0.20833688933321953,0.05375558645373428,0.5170483911066254
Slovenia2001,581,1901330,20875387068,Slovenia,2001,0.15024956214860125,0.15429672913171305,0.3206802606596435,0.11539869459799193,0.20326140122966554,0.0561133522323847,0.512454439786886
Slovenia2002,540,1906124,23563576758,Slovenia,2002,0.14764726743905432,0.15374130958951254,0.3226180458354231,0.11186365629938032,0.20533763805502686,0.058792082781602875,0.5121838873021902
Slovenia2003,NA,1907589,29697448108,Slovenia,2003,0.14568075198588376,0.1539194239429982,0.3238706031540337,0.10781358038864766,0.20734864795299196,0.06136699257544471,0.511756463263313
Slovenia2004,512,1907862,34470227454,Slovenia,2004,0.14223250947919713,0.15503165323278098,0.3239919868418156,0.10469520332183355,0.20986790449204398,0.06418074263232876,0.5118949903085234
Slovenia2005,503,1911817,36346974008,Slovenia,2005,0.13853993347689658,0.1564244904193236,0.3227076650118709,0.10227181785704385,0.21319927587211537,0.06685681736274968,0.5113423512815296
Slovenia2006,529,1918570,39587732029,Slovenia,2006,0.13513502243858708,0.15798537452373382,0.32043605393600444,0.09982174223510218,0.21665250681497156,0.06996930005160093,0.5102409607155329
Slovenia2007,434,1927332,48114688201,Slovenia,2007,0.13104332829009221,0.15870125126340454,0.3197861084649661,0.09805160709208377,0.21974366637403417,0.07267403851541925,0.5081937102689106
Slovenia2008,408,1943758,55589849128,Slovenia,2008,0.12837966454671826,0.15960165823111724,0.3182448638153515,0.09603561760260279,0.2227787615536502,0.07495943425056,0.5044048693304414
Slovenia2009,447,1942037,50244793832,Slovenia,2009,0.12403831646873875,0.1586076887309562,0.31701455739514744,0.09536944970667398,0.22755848626982905,0.07741150142865455,0.5054965482120063
Slovenia2010,414,1944774,48013606745,Slovenia,2010,0.12004274018472069,0.15748667968617433,0.3152427994203954,0.09490100135028544,0.23245117427526282,0.07987560508316133,0.5058371821095922
Slovenia2011,435,1944561,51290792018,Slovenia,2011,0.11651421580500688,0.15467192852268455,0.3145002908111394,0.09473243575285116,0.2373785137108067,0.08220261539751131,0.5063466767049221
Slovenia2012,440,1945988,46352802766,Slovenia,2012,0.11289586575045683,0.1523832623839407,0.31349782218595384,0.09520048427842309,0.24169008236433112,0.08433248303689438,0.5062980861135834
Slovenia2013,446,1948276,48116256926,Slovenia,2013,0.1086647887670946,0.15028260882954983,0.3130927034978617,0.09672654182466961,0.2451572569800172,0.08607610010080707,0.5059113801124686
Slovenia2014,388,1951786,49904928335,Slovenia,2014,0.10522413830204745,0.14640283309748098,0.31283091486464193,0.09872137621644995,0.2487434585553949,0.08807727896398478,0.5056619936816844
Slovenia2015,422,1954632,43072415017,Slovenia,2015,0.10278661149515612,0.14198478281333776,0.31253197532834825,0.10067061216638222,0.25180187370308066,0.09022414449369498,0.5054061327144956
South Africa1996,143,37773652,147607982695,South Africa,1996,0.2315876420950773,0.17817339980788727,0.22060273653180265,0.26987668547377947,0.0868783351951249,0.012881200896328477,0.5108337155221316
South Africa1997,104,38528157,152586154514,South Africa,1997,0.23205945200026049,0.1790234866412115,0.2225027789416452,0.26575044843177936,0.08750200535156664,0.013161828633536767,0.5109631119910563
South Africa1998,180,39232468,137774361015,South Africa,1998,0.23249042094420366,0.18007883164525873,0.22458694161172832,0.2612395682066191,0.08824433374928134,0.013359903842908888,0.5110104722445705
South Africa1999,279,39907560,136631966609,South Africa,1999,0.2327911804179459,0.1813007610588069,0.22689492918133808,0.2564911009342591,0.0890306498317612,0.01349137857588888,0.5110198418545258
South Africa2000,267,40568559,136361854808,South Africa,2000,0.2328744779916881,0.18265344352014082,0.22942461426840427,0.25165426753264764,0.0898311916871388,0.013562004999980403,0.5110223905167546
South Africa2001,384,41185599,121600818310,South Africa,2001,0.23302674315845207,0.18334821353454153,0.231034056345763,0.24812014995824147,0.09043860209487302,0.01403223490812893,0.51101767392044
South Africa2002,236,41803868,115748110113,South Africa,2002,0.23314763600344351,0.18421847949572515,0.23263875964779143,0.24455935512953011,0.09102109881315289,0.014414670910356907,0.5110011829527353
South Africa2003,256,42415309,175256916996,South Africa,2003,0.23311106845879634,0.1852660792828363,0.2341821439989981,0.2410312276635778,0.09170530857148772,0.014704172024303772,0.5109743041126966
South Africa2004,383,43005874,228937347866,South Africa,2004,0.2327454849539856,0.18650959168973058,0.2355992346533871,0.2375925437534417,0.09265185495358146,0.014901289995873587,0.5109347620745948
South Africa2005,458,43566107,257671413751,South Africa,2005,0.2319488633675715,0.18797444995486973,0.23689653978033887,0.2342307059935376,0.09393774844284343,0.015011692460838881,0.510884849086929
South Africa2006,514,44079057,271811088781,South Africa,2006,0.2306873307203464,0.18890426807451893,0.23801067250599303,0.2315980353209462,0.09525956964097484,0.015540123737220603,0.5108401025911239
South Africa2007,417,44577435,299033511000,South Africa,2007,0.22903013598696292,0.19007383444112474,0.23889052835812558,0.22919598222733092,0.0968394435435776,0.015970075442878217,0.5107791868240064
South Africa2008,441,43680586,287099991517,South Africa,2008,0.22876913784993635,0.1883484347027762,0.22471044687907804,0.2395067456283668,0.10180765432038846,0.016857580619454145,0.5188172612885734
South Africa2009,372,45607048,297216730669,South Africa,2009,0.2248218082433224,0.19303834354725175,0.24030737529865998,0.22488164548602224,0.10044372966213468,0.01650709776260897,0.5106435084331702
South Africa2010,393,46176200,375298134440,South Africa,2010,0.22250646436909058,0.19471431170169914,0.24107033493444674,0.22281562796418936,0.10228323248773177,0.016610028542842416,0.5105900225657374
South Africa2011,358,46806739,416878162441,South Africa,2011,0.21946963662646954,0.19558335392687792,0.24314022388955572,0.22057599440969386,0.10412034899504535,0.017110442152357592,0.5105529355505839
South Africa2012,487,47484256,396332702639,South Africa,2012,0.2163897018835043,0.19646634033815336,0.24513314476276094,0.21845571298410993,0.10605079291965741,0.017504307111814072,0.5105203290960271
South Africa2013,587,48192699,366829390479,South Africa,2013,0.21331490481576887,0.19727125056847303,0.24707076480609647,0.21645733101605286,0.1080845254174289,0.017801223376179866,0.5105061453395668
South Africa2014,580,48912129,350904575292,South Africa,2014,0.21032877141782153,0.19780639685506227,0.2490407849554044,0.2145795371123592,0.11022793548814855,0.018016574171204038,0.5105233918564452
South Africa2015,482,49627460,317741039198,South Africa,2015,0.2074740879343815,0.197939124831293,0.2511270171796018,0.2128175610841256,0.11247799101545797,0.018164217955140158,0.5105792841301973
Spain1985,2514,35997000,180302412231,Spain,1985,0.18129010750895908,0.14973192210461983,0.25046531655415727,0.17778425979942772,0.18888240686723895,0.051845987165597136,0.510598105397672
Spain1986,2755,36223000,250638463467,Spain,1986,0.18111973055793282,0.15205256328851835,0.249159373878475,0.17361068934102641,0.19097534715512243,0.053082295778924996,0.5104325980730475
Spain1987,2804,36425700,317882187037,Spain,1987,0.18052913190412265,0.1547094496468153,0.2477426652061594,0.1685430890827081,0.1936352630148494,0.054840401145345184,0.5109771397667032
Spain1988,NA,36597300,375138723325,Spain,1988,0.179983222806054,0.15783951275094063,0.24696630625756544,0.16315957734586978,0.19596254368491664,0.05608883715465349,0.5108682880977559
Spain1989,2987,36740400,413630538018,Spain,1989,0.17932303404426736,0.16106520342728986,0.246720231679568,0.15737444339201534,0.19831302870954046,0.05720405874731903,0.5107728821678588
Spain1990,2939,36861400,535101248776,Spain,1990,0.17845768201967369,0.1642639726109155,0.24713385818227196,0.15140770562159875,0.20057024421210262,0.05816653735343747,0.5106968264905837
Spain1991,2916,36958100,575598537070,Spain,1991,0.1775307713329419,0.16719203638715194,0.24861397095629917,0.14527261953401285,0.20239406246533237,0.0589965393242618,0.5106323106436749
Spain1992,2786,37000900,629202392004,Spain,1992,0.17586328981186944,0.16918507387658138,0.25159388014886125,0.13880202913983172,0.20389504039090942,0.06066068663194679,0.5117659300179185
Spain1993,3037,37122100,523649481762,Spain,1993,0.17685691272853638,0.1664668755269772,0.25414510493749004,0.13421115723517796,0.20614674277586667,0.06217320679595174,0.5117086587235097
Spain1994,3171,37203100,529121577320,Spain,1994,0.17536710650456547,0.16800750475094817,0.25838438194666574,0.12828232055930822,0.20652042437323773,0.06343826186527467,0.5118121876940362
Spain1995,3157,37275300,612939685081,Spain,1995,0.17314146365019195,0.16939635630028463,0.2631823218055924,0.12298492567464246,0.20631892969338947,0.06497600287589905,0.5119556381839985
Spain1996,3320,37341200,640998292395,Spain,1996,0.17012040320075414,0.17068010669180422,0.26797478388482426,0.11842147547481066,0.2060083768063158,0.0667948539414909,0.5121045922466337
Spain1997,3373,37405000,588692045455,Spain,1997,0.16628258254244085,0.17179788798289,0.2723967384039567,0.1146718353161342,0.20600187140756585,0.06884908434701244,0.5122443523593102
Spain1998,3261,37458900,617041986858,Spain,1998,0.16174260322646955,0.17281340349022528,0.27671127555801156,0.11149019325180398,0.20619131901897814,0.07105120545451148,0.5123909137748306
Spain1999,3220,37789271,633194118900,Spain,1999,0.15650614165062882,0.17443885064625883,0.28046833716374153,0.10856766726195909,0.20636100654071893,0.07365799673669281,0.512083734031281
Spain2000,3394,38319996,595402616547,Spain,2000,0.15217133634356328,0.17359391164863378,0.2860331979157827,0.1064937219722048,0.2058443586476366,0.07586347347217887,0.5115489834602279
Spain2001,3189,38713504,625975838926,Spain,2001,0.1469170550927139,0.17541382975821562,0.2904186869780633,0.10412067065796989,0.20564552875399758,0.07748422875903974,0.5111681443250397
Spain2002,3372,39340611,705145868624,Spain,2002,0.14172916633145327,0.17752581422794883,0.29432359349985693,0.10246882032411748,0.20500495022814974,0.07894765538847376,0.5106222168232212
Spain2003,3478,39947556,906853273138,Spain,2003,0.13664205139358213,0.17923484480502386,0.2980026362563958,0.10120734294733826,0.20438128930841226,0.08053183528924773,0.5101344372606925
Spain2004,3508,40555823,1069555500372,Spain,2004,0.13169743836785164,0.18041539928803813,0.3018353739239862,0.10010444122906839,0.20375419332508676,0.08219315386596888,0.5095852450090829
Spain2005,3399,41195479,1157276458152,Spain,2005,0.1271313776931687,0.18110875710414728,0.30565997302762277,0.0992430747072998,0.20305048522436164,0.08380633224339981,0.5088268302451344
Spain2006,3247,41808848,1264551499185,Spain,2006,0.12293555660753915,0.18075597299404184,0.30957128979014203,0.09887978735984307,0.20237821429569167,0.08547917895274225,0.5081812347472477
Spain2007,3264,42547327,1479341637011,Spain,2007,0.1195636567251334,0.1798606290825273,0.3135564074330686,0.09891982168468538,0.20137377842796095,0.08672570664662436,0.5074239798895005
Spain2008,3457,43199484,1635015380108,Spain,2008,0.11662132353247552,0.17759959818038568,0.3176013167194312,0.09957901349006854,0.2007443653725123,0.08785438270512676,0.5073842317190641
Spain2009,3429,43490086,1499099749931,Spain,2009,0.11341759590909983,0.17308737904082325,0.3218212996865539,0.10061355132753703,0.2014582817794382,0.08960189225654785,0.5075703460324268
Spain2010,3158,43595356,1431616749640,Spain,2010,0.1101907964692386,0.16710773046560282,0.3257824526080255,0.10200439698210056,0.2033721894598131,0.09154243401521941,0.5086133256945992
Spain2011,3180,43642571,1488067258325,Spain,2011,0.10736663520579481,0.1602145758094774,0.3296646982598711,0.10329945960333088,0.20619988222050437,0.09325474890102144,0.5095371672764192
Spain2012,3539,44318859,1336018949806,Spain,2012,0.10505958648439032,0.15261879824117314,0.33487874766812026,0.10457083292690364,0.2072257771798683,0.09564625749954438,0.50827984989415
Spain2013,3873,44227625,1361854206549,Spain,2013,0.10303870035978645,0.14447237444922714,0.3368549633854407,0.10638111361394603,0.21232073845249433,0.09693210973910536,0.5090531539959471
Spain2014,3911,44172771,1376910811041,Spain,2014,0.1016228300461386,0.13703043442757984,0.33788808494717254,0.10792639655773463,0.21843250449468068,0.09709974952669372,0.5095772234891037
Spain2015,3604,44186528,1197789902774,Spain,2015,0.10105177306531077,0.13085438620567788,0.3381297349273516,0.10873707931974198,0.22350454871674913,0.09772247776516861,0.5099241786998969
Sri Lanka1985,5668,13857000,5978460972,Sri Lanka,1985,0.23995092732914772,0.184455509850617,0.20718770296600997,0.2600851555170672,0.09237208631016815,0.01594861802698997,0.490438045753049
Sri Lanka1986,NA,14101400,6405210564,Sri Lanka,1986,0.23988398315060916,0.18442849646134427,0.20711418724381978,0.26015147432169855,0.09235253237267221,0.016069326449856043,0.49050448891599413
Sri Lanka1996,4898,16654427,13897738375,Sri Lanka,1996,0.2101036559228366,0.18258688815892615,0.2540870964819144,0.21674549355555733,0.11318924391694773,0.023287621963817787,0.4989738764353766
Sri Lanka1997,5887,16775409,15091913884,Sri Lanka,1997,0.20970218967537543,0.1805861782565182,0.26029630633744905,0.211634541965564,0.11412437097658841,0.023656412788504888,0.49966352534236275
Sri Lanka1998,5518,16897691,15794972847,Sri Lanka,1998,0.2098399124472095,0.1780468704274448,0.2660461716337457,0.20661385037754568,0.11558786345424354,0.0238653316598108,0.5004459485026682
Sri Lanka1999,5619,17020287,15656327860,Sri Lanka,1999,0.20993459158473649,0.17528911233988004,0.27122368735615326,0.20186146097301413,0.11778032885109399,0.02391081889512204,0.5013243313699705
Sri Lanka2000,5252,17140342,16330814180,Sri Lanka,2000,0.20957125592943246,0.17268692771707822,0.27572326153118765,0.19737873374988668,0.12084723863736208,0.02379258243505293,0.5022989622960848
Sri Lanka2001,4590,17266961,15749753805,Sri Lanka,2001,0.2079446985488645,0.172201060742536,0.27799726888825427,0.1934515286158346,0.12364451393618135,0.024760929268329266,0.5034540241331408
Sri Lanka2002,4382,17395955,16536535647,Sri Lanka,2002,0.20537245583815317,0.17203849975468435,0.27981366932715107,0.19018553451075265,0.1269711263336793,0.025618714235579477,0.5046700799122554
Sri Lanka2003,NA,17524596,18881765437,Sri Lanka,2003,0.2021124481271922,0.17220653760006793,0.2811853123461448,0.18744038378973188,0.13070538116827343,0.026349936968589747,0.5059410214078545
Sri Lanka2006,4015,17891558,28267410543,Sri Lanka,2006,0.18984048231014872,0.17525589442797548,0.28330668575648915,0.1820028753225404,0.14156788357950717,0.028026178603339072,0.509957042310122
Suriname1985,80,322700,873250000,Suriname,1985,0.32568949488689186,0.10660055779361637,0.13356058258444375,0.33157731639293464,0.082739386427022,0.019832661915091417,0.5079020762317943
Suriname1986,42,326294,891000000,Suriname,1986,0.25596547898520966,0.1757954482767075,0.20175056850570344,0.2504305932686473,0.09581849497692266,0.020239415986809443,0.4927212881634354
Suriname1987,52,332013,979850000,Suriname,1987,0.25216181294105955,0.18262236719646519,0.20194088785680078,0.24570423447274656,0.09740582447072856,0.02016487306219937,0.4928541954682497
Suriname1988,49,339611,1160900000,Suriname,1988,0.2471651389383736,0.18898681138125678,0.20226965557652726,0.24260992724028374,0.09901622738957219,0.019952239473986413,0.4929846206394964
Suriname1989,53,347723,542520000,Suriname,1989,0.2412955139579493,0.19423794227014032,0.20289138193332049,0.24136741026621766,0.10062894890473165,0.019578802667640623,0.49311664744638695
Suriname1990,26,348700,388300000,Suriname,1990,0.2667049039288787,0.19787783194723257,0.1720676799541153,0.25379982793232003,0.0946372239747634,0.014912532262689992,0.5067393174648696
Suriname1991,57,363079,448300000,Suriname,1991,0.22844615083769648,0.2009452488301444,0.20569628097466391,0.24246789266247842,0.10341000168007514,0.019034425014941653,0.49320671258872034
Suriname1992,48,370194,404600000,Suriname,1992,0.22175670054079752,0.20255325586044073,0.20782076424793486,0.24442319432513762,0.10458840499846027,0.018857680027228967,0.4932305764004819
Suriname1995,55,389414,693970588,Suriname,1995,0.2048745037415193,0.20131530967042788,0.21867472664054194,0.24907168206587335,0.10787490947937158,0.018188868402265967,0.49392420406046006
Suriname1996,21,395805,860630923,Suriname,1996,0.20251133765364257,0.19978272128952387,0.22344841525498668,0.24795037960611918,0.10768939250388448,0.018617753691843205,0.4944379176614747
Suriname1997,NA,401814,929607500,Suriname,1997,0.20055548089414504,0.1977507005729019,0.22939469505791238,0.24587993449705586,0.10741288257751098,0.019006306400473853,0.4951395421762308
Suriname1998,29,407606,945000000,Suriname,1998,0.19887587523245487,0.1953356918200419,0.2362060421092918,0.2432128084473732,0.10706417471774213,0.01930540767309608,0.49587346604318877
Suriname1999,49,413303,885444186,Suriname,1999,0.19759595260619933,0.19273753154465367,0.24308074221575937,0.24032731434323001,0.10675218907193995,0.019506270218217627,0.49651224404371613
Suriname2000,52,419001,892164394,Suriname,2000,0.19679427972725602,0.1901976367598168,0.24929057448550243,0.2374218677282393,0.10661549733771518,0.019680143961470258,0.49702268013680156
Suriname2001,NA,424515,763465550,Suriname,2001,0.19621921486873256,0.18690505635843258,0.25398631379338776,0.23578436568790268,0.10669823210016136,0.020406817191383108,0.49765968222559864
Suriname2002,69,430176,1078402128,Suriname,2002,0.19648237000669494,0.1836643606337871,0.25762478613404743,0.2341460239529867,0.10701433831733988,0.021068120955143942,0.4978822621438667
Suriname2003,77,435946,1271196078,Suriname,2003,0.19712762589862048,0.1805269459978988,0.26058043886169385,0.23252421171429488,0.10761424580108546,0.02162653172640648,0.49787358984828395
Suriname2004,67,441717,1484092538,Suriname,2004,0.19764464577999036,0.17751863749866997,0.26347865262147485,0.23081067742468594,0.1084925416046926,0.022054845070486308,0.4978323225051334
Suriname2005,72,447445,1793754805,Suriname,2005,0.19782543105856587,0.1746806870118115,0.26667635128339795,0.22881918448077418,0.10964699572014437,0.022351350445306128,0.4978935958609438
Suriname2006,112,453293,2626380435,Suriname,2006,0.19791172596973702,0.17201677502189533,0.2705292162023239,0.22608335006276295,0.11042085362006472,0.02303807912321611,0.49791415265622896
Suriname2007,119,459086,2936612022,Suriname,2007,0.1978431056490505,0.1693952767019687,0.274691452146221,0.22293644328077963,0.1115542621643875,0.023579460057592695,0.4980526524442044
Suriname2008,147,464789,3532969035,Suriname,2008,0.197691855874386,0.16706075229835474,0.27879102130213923,0.2194565706159139,0.11299751069840293,0.02400228921080318,0.4982841676545701
Suriname2009,131,470448,3875409836,Suriname,2009,0.1975181103968983,0.16531688943305106,0.2822501105329388,0.21579218106995884,0.11475869809203143,0.024364010475121586,0.4985099309594259
Suriname2010,136,476052,4368398048,Suriname,2010,0.197339786409888,0.1643160831169704,0.28474200297446495,0.212100778906506,0.11681496979321587,0.024686378798954738,0.498685017603119
Suriname2011,127,481521,4422276622,Suriname,2011,0.19708590071876408,0.16412991333711302,0.2861640509967374,0.20868041061552872,0.11845381613678324,0.02548590819507353,0.49885259417553957
Suriname2012,133,486964,4980000000,Suriname,2012,0.19671885396045705,0.16461791836768222,0.28679738132592963,0.20535809628637847,0.12030868811657536,0.026199061942977303,0.4989876048332115
Suriname2013,131,492359,5145757576,Suriname,2013,0.19613737130833395,0.16553368578618446,0.2867034013798874,0.2021959586399355,0.122628001113009,0.026801581772649633,0.49911548280827606
Suriname2014,128,497701,5240606061,Suriname,2014,0.1952035459040669,0.16648951880747678,0.2860713560953263,0.199228050576551,0.12581248580975324,0.027195042806825786,0.499233475520443
Sweden1987,1541,7909000,180429286796,Sweden,1987,0.1491086104437982,0.14343153369578962,0.2793273485902137,0.1281325072701985,0.21844733847515488,0.08155266152484511,0.50767480085978
Sweden1988,1590,7930900,204068257818,Sweden,1988,0.14912557212926653,0.14360286978779205,0.282502616348712,0.1259125698218361,0.21575104969171216,0.08310532222068114,0.5076725214036238
Sweden1989,1579,7964800,214875344910,Sweden,1989,0.1482774206508638,0.14521394134190438,0.2854057854560064,0.123907693852953,0.21277370429891523,0.08442145439935717,0.507495480112495
Sweden1990,1471,8005700,258154283909,Sweden,1990,0.146358219768415,0.14754487427707758,0.2878698927014502,0.12267509399552819,0.21008781243364102,0.08546410682388798,0.50732603020348
Sweden1991,1483,8041100,270362531377,Sweden,1991,0.1433883423909664,0.14941985549240774,0.2902961037668976,0.1226573478752907,0.2079814950690826,0.08625685540535499,0.507331086542886
Sweden1992,1355,8073200,280312318915,Sweden,1992,0.13994450775405043,0.1509067036614973,0.29233761086062526,0.12343308725164742,0.206287469652678,0.08709062081950156,0.5073700639151761
Sweden1993,1373,8112500,209950792713,Sweden,1993,0.13680123266563946,0.1519260400616333,0.2937442218798151,0.12507858243451464,0.20488135593220339,0.08756856702619414,0.5073528505392912
Sweden1994,1324,8174100,226079963712,Sweden,1994,0.13451022130876794,0.1521513071775486,0.2942464613841279,0.1274758077341848,0.20377778593361962,0.08783841646175114,0.5072852057107204
Sweden1995,1348,8233000,264051981551,Sweden,1995,0.13266124134580348,0.15182800923114295,0.2943519980566015,0.12996477590185837,0.20207700716628205,0.08911696829831167,0.5072755982023563
Sweden1996,1253,8274300,288103936773,Sweden,1996,0.13028292423528273,0.15152943451409787,0.29435722659318614,0.1325187629165005,0.20030697460812394,0.09100467713280881,0.5072090690451156
Sweden1997,1201,8311300,264477727279,Sweden,1997,0.1276214310637325,0.15114362374117166,0.29374466088337564,0.13510521819691262,0.20022138534284648,0.09216368077196106,0.507068689615343
Sweden1998,1231,8346300,266800462899,Sweden,1998,0.125169236667745,0.1501743287444736,0.2925008686483831,0.13736625810239267,0.2018379401651031,0.09295136767190251,0.5069312150294142
Sweden1999,1220,8378013,270847937645,Sweden,1999,0.12308610645507473,0.14842648250844204,0.2913150170571471,0.13894129789485885,0.20480393143338402,0.09342716465109328,0.5068274541946879
Sweden2000,1131,8409008,259802012617,Sweden,2000,0.12191616418964045,0.14606502931142412,0.29035089513531204,0.13937113628623019,0.2085858403274203,0.09371093474997289,0.5066177841666937
Sweden2001,1197,8439317,239917320967,Sweden,2001,0.12204921322424551,0.14337807194586955,0.28946975211382625,0.13848656236043747,0.21276935088467466,0.09384704947094652,0.5063442930275045
Sweden2002,1180,8465828,263926220333,Sweden,2002,0.12307856951499606,0.14058896542665408,0.28879372460673663,0.13666330097894736,0.21719600256466348,0.09367943690800239,0.5060301248737867
Sweden2003,1112,8490539,331108912605,Sweden,2003,0.12499489137262075,0.13811926427756824,0.28789291233454084,0.13400386006118103,0.22147486749663362,0.09351420445745552,0.5057217215538378
Sweden2004,1155,8514314,381705425302,Sweden,2004,0.12745172423756043,0.13644152658687475,0.2865466319423972,0.13061110971476975,0.2254549221463996,0.09349408537199826,0.505489579078244
Sweden2005,1219,8538624,389042298377,Sweden,2005,0.13015317222072315,0.13542545028332434,0.28545536142591593,0.1266278969538886,0.22888067210829285,0.09345744700785513,0.5052492064295137
Sweden2006,1197,8576044,420032121656,Sweden,2006,0.1333335043523564,0.1343344320528206,0.28517227756760577,0.1225177949180298,0.2314059955849107,0.0932359955242767,0.5048609825229441
Sweden2007,1126,8629159,487816328342,Sweden,2007,0.13650553895228956,0.13312050455901903,0.2852573466313461,0.11898227857430835,0.23341463519214328,0.09271969609089367,0.5042974639822954
Sweden2008,1170,8688504,513965650650,Sweden,2008,0.1390515559410458,0.13211595459931882,0.2850228301673107,0.11635202101535547,0.2354828863518967,0.09197475192507248,0.5038236732123275
Sweden2009,1242,8755922,429657033108,Sweden,2009,0.14080367550099235,0.13133716814745494,0.2847828018568461,0.11458770418466496,0.23731607019797574,0.09117258011206587,0.503483356749866
Sweden2010,1141,8823125,488377689565,Sweden,2010,0.14136759934830345,0.13122459446057944,0.28432159807324503,0.11358741942339023,0.23891897711978466,0.09057981157469717,0.5030952185308494
